channel_id,title,actual_label,prob_lr,prob_rf,prob_xgb,stagnation_prob
UCHkaQ4y4j3zrB0FfTU1Lc9w,더빙신안윤상,0,0.037,0.016,0.0,0.017
UC1EEpE0lA9BaArXhRTHIG6w,강과장,0,0.046,0.006,0.0,0.017
UCqH1ZFdimCKiDzAMB5tFpTg,파비양반,0,0.031,0.021,0.0,0.017
UCQOxUtjZJAQpxCIqBgfoCRA,셀코TV / 잘 먹고 잘 사는 방법,0,0.026,0.025,0.0,0.017
UCSV9cvLIaqLuVgIogwIEH9w,효연의 레벨업 Hyo's Level Up,0,0.021,0.03,0.0,0.017
UCu38CqTttqEQFwVccmFPlyQ,진자림 Jinjalim,0,0.035,0.016,0.0,0.017
UC_iY5S04dzWViz6cOgSUpjQ,효크포크 Krazy girl,0,0.045,0.006,0.0,0.017
UCKd2rI7xVJm86kav7okWC6A,Official 섭이 S2 FConline KOR,0,0.04,0.011,0.0,0.017
UCyjFCDtIaSnnIJVsxXAH1UA,SOONSIKI,0,0.041,0.01,0.0,0.017
UCkz8IX_qu1v6B17CopSe2jA,THEICONTV,0,0.029,0.021,0.0,0.017
UChL_w4h_8RpHj2UYwRHZruQ,헤이킨heykin'couple,0,0.042,0.008,0.0,0.017
UCcM_a-QXJmGadKVcl3-cdqg,팝핀현준,0,0.046,0.004,0.0,0.017
UCL2ZLyAV0H9Pvi46W7TGdHQ,해기 유튜브,0,0.043,0.007,0.0,0.017
UCEHYQlrn01RoUMjC5ubcNHQ,NB couple엔비커플,0,0.037,0.013,0.0,0.017
UCZCvbWrBFGQeZwf5qczqLFg,YOOTRUE ON AIR,0,0.047,0.002,0.0,0.017
UCzK9qn0B4B-yL0uEzjxTp_w,랜덤TV,0,0.039,0.01,0.0,0.016
UCeAVJesn059sG6t-1XCgfJQ,네가 빠진 세계,0,0.036,0.013,0.0,0.016
UCyEnU_n1Y5Cqj7-CjkF6ykw,우깡YOUTUBE,0,0.023,0.026,0.0,0.016
UCQk2rWiBjYjTy1Ee83PlpNA,조은,0,0.037,0.011,0.0,0.016
UCaWOQq12LbtZ8n02lTYBbuA,날라리데이브!,0,0.043,0.005,0.0,0.016
UCOy5oxxcBOxW-FV0XhD4FvA,"역주행-한국사, 세계사",0,0.045,0.003,0.0,0.016
UCk0W3aRv4yDehbCYAFNQeQw,세얼간이3idiots,0,0.04,0.009,0.0,0.016
UCVE-zq_yK_InhsVaJPQEttw,캡틴라미[captain ramy],0,0.045,0.003,0.0,0.016
UCQ2DWm5Md16Dc3xRwwhVE7Q,EO Korea,0,0.03,0.018,0.0,0.016
UCrfB1-zWijAYkgfZW7Ehc8Q,Hanwha Life Esports,0,0.04,0.008,0.0,0.016
UCX1anTFU1633G3_xkLMAw7g,SoriNotSorry!소리,0,0.045,0.003,0.0,0.016
UCKE-PSIE9s5WwTRggwc7BCw,한국 - World Language School,0,0.041,0.007,0.0,0.016
UCsR0iZ-uQvN7g64RF2bYr6g,밍찌채널,0,0.045,0.002,0.0,0.016
UCMJhnmKJ6xwRIFL1ZFb9QrA,서든어택,0,0.027,0.02,0.0,0.016
UCQIUpdrt5UOD2ykffc1wjBA,하이슬기 Hi Seulgi,0,0.037,0.009,0.0,0.016
UCj9LQu5-mfrf6imcyrnZfug,김레인,0,0.038,0.008,0.0,0.015
UCN-9Ehv9GC5fFwveWWJ3ibg,세바시 인생질문,0,0.036,0.01,0.0,0.015
UCwqHRwMYy2KvEfaAVrVhSmw,리리야놀자TV,0,0.024,0.022,0.0,0.015
UC99pbf_sAvUEYfmtCAOoXfA,전지영,0,0.043,0.003,0.0,0.015
UC4ZF3-w9ENwXTczPPZG6fng,따라해볼레이,0,0.031,0.014,0.0,0.015
UCoXoV4ebLAr30fSsCJsg4fQ,따규햅번,0,0.029,0.016,0.0,0.015
UCg8U-ZpbO8V4kpAlZjqtVqg,초아라이프ChoaLife,0,0.043,0.003,0.0,0.015
UCa1N3szfZv9uFbzF1tBGweA,상어이모,0,0.038,0.007,0.0,0.015
UCOVgnOcjlut-LusGwqXD2HA,흥삶이네 Heungsam's Life,0,0.036,0.009,0.0,0.015
UCSzHok6X5qXEO7cjvVnE62g,프레이 TV,0,0.038,0.008,0.0,0.015
UC62qMewbOLcvg3cKC-wp-8A,뽀식이의 궁튜브,0,0.043,0.002,0.0,0.015
UCpMhTlCchhVAPboLc9TKatw,권팸 KWONFAM [Kwon Family],0,0.042,0.003,0.0,0.015
UC2IYsRiATGe71sLIOlSXGuw,흑열전구,0,0.037,0.007,0.0,0.015
UCoDLLyiqum2JOBI4Dty8eUA,윰댕(yum-cast),0,0.035,0.009,0.0,0.015
UCN5XdqTDRbyjXPF5NXUqWdA,요정재형,0,0.042,0.002,0.0,0.015
UClnx4sXvG3g4PRTrQh_M32g,123 GO! GOLD Korean Multi,0,0.042,0.002,0.0,0.015
UCWmkrCwxD6PK5moIQI1fNDw,씨넷코리아 CNET Korea,0,0.035,0.009,0.0,0.015
UCp9G3sWsE42Qo9jgnB1ta2Q,INSSAOPPA G [인싸오빠],0,0.012,0.032,0.0,0.015
UCy-swBYpRZx7KW11FStjTgw,미우새,0,0.009,0.034,0.0,0.014
UCEEmRaEz9RqnfHCHQKdxE4w,쿡언니네 cookunnyne,0,0.03,0.013,0.0,0.014
UCSmG3xnTJysHBYfBrbDzeAg,윤도현 Yoon Do Hyun,0,0.011,0.032,0.0,0.014
UC8vm0EzlH9mRHwnTLILpQjQ,N.Flying (엔플라잉),0,0.023,0.02,0.0,0.014
UC1hfB2wB4uU23FgaUtZpYeg,하이엘린 [hiellin],0,0.007,0.035,0.0,0.014
UCkghTdfbN32CvCWgpn6JdwA,돌싱글즈,0,0.021,0.021,0.0,0.014
UC0iasYSy_hhIOlQiGDSQKmA,THE 트롯 보라고,0,0.037,0.006,0.0,0.014
UCR93_qwfgePfdrJVyqYvVCg,술익는집,0,0.035,0.006,0.0,0.014
UCURTcyJvzSLwlMhRWnW2FUA,광산김씨패밀리,0,0.039,0.002,0.0,0.014
UCTXuCSZxMDaneK7t6DVs21g,sini시니,0,0.039,0.002,0.0,0.014
UCGv8eaHcDr4mRsL-bSFzGjg,가니가니 - 차린이 차량설명서,0,0.036,0.005,0.0,0.014
UCQkIH55mkTKgecG2HTYAk1Q,ㄴ신봉선ㄱ,0,0.031,0.01,0.0,0.014
UC9Mo-ijXMy7LuGaLHkBxn7Q,영원씨01seeTV,0,0.016,0.025,0.0,0.014
UCCjJV_nxuPQ_fWGkAkA46fA,Ripple_S,0,0.019,0.022,0.0,0.014
UCDgX-dbPxIhJHB-I_qxlZIA,샌드박스 에듀케이션,0,0.029,0.011,0.0,0.014
UCeIY89g3KZ6e0HinaOiMHcg,걷는 여행 Walk Travel,0,0.025,0.015,0.0,0.013
UC_Xjg_BpywMUOUZvN67Ua6w,smilemedia,0,0.031,0.009,0.0,0.013
UCv8vgtX21MjqkgWxYoXYIVg,더기어 THEGEAR,0,0.036,0.004,0.0,0.013
UCNFMuX8OaEMcLZitg1C0Tsg,estheris,0,0.031,0.009,0.0,0.013
UCXsbYbgwmk_zbTTdwCn_1Ig,엄튜브 ,0,0.034,0.006,0.0,0.013
UChJSgqoLLc-ecaGy_K69z_A,중고차 빡차,0,0.028,0.012,0.0,0.013
UCqX4HxMPVdAsvfd9BC-C2wQ,cvMax,0,0.032,0.007,0.0,0.013
UCdXuucW1KaGtd21x88q79YA,뜐뜐 tuntun,0,0.036,0.004,0.0,0.013
UChmb0fgHo1KTkvZfmER4uJw,괴인천국,0,0.021,0.018,0.0,0.013
UCsEphGNFU7nkVrgXsX-R7zg,진상처리반 [jinsang TV],0,0.03,0.01,0.0,0.013
UCi_IoQN5pb2AUdmZwLhi2Ig,진솔쓰Jinsolss,0,0.03,0.009,0.0,0.013
UC9c5VVvG5qSPVdWQJNWb2Tg,낭만돼지 김준현,0,0.038,0.001,0.0,0.013
UCKUz_7LxgiMXa0lrwzzsKTQ,박수홍 행복해다홍,0,0.031,0.008,0.0,0.013
UCJmcPVY4dC0e3L5_eemKtlg,미선임파서블,0,0.032,0.007,0.0,0.013
UCXmYEJeTYVRXtLLUaoY01IA,유머스낵 쇼츠,0,0.036,0.003,0.0,0.013
UCDBLl8TPgGzAzUGaqbpwAZA,B1A4 OFFICIAL +,0,0.031,0.007,0.0,0.013
UCh1m0y8CdRCnerfhEfDFM4g,뭉치의 개팔상팔,0,0.035,0.003,0.0,0.013
UCCMQyaKDjQJY79VimTdaYYQ,롤박사 해도리,0,0.031,0.008,0.0,0.013
UCzz58-H0wzmGoFi3MO_9ePQ,온마이크,0,0.026,0.013,0.0,0.013
UCjaoaH1tIwV6uLZHEmlQNdw,사과몽,0,0.036,0.002,0.0,0.013
UCvtD2WPCqgtG4RBOaz0ci5w,GKR 지케이알,0,0.023,0.016,0.0,0.013
UCZJzho51OZWpqq1evVId1cg,시언's쿨,0,0.027,0.011,0.0,0.013
UCQ7X91NIBS174KJT4Id0lnQ,킬링벌's KillingBees,0,0.03,0.008,0.0,0.013
UCjS31y3a6VZ5TlQZsut4gWA,JYJ,0,0.016,0.022,0.0,0.013
UCYwV9dJhAQSFrFU9JyQ5t1g,PAPADOG,0,0.034,0.004,0.0,0.013
UCYpD5IVQK9BjA2qtupHFExA,JohnKOBA Design,0,0.019,0.019,0.0,0.013
UCu3fb8z9kmDqi1tXIlc4wGg,레진코믹스,0,0.017,0.021,0.0,0.013
UCystdrNVOsgcICROHFaipiA,이미숙_숙스러운 미숙씨,0,0.016,0.022,0.0,0.013
UCy7ecXWXcl64rUMTAGPM4Xw,🚩진소리&《김봉곤TV》,0,0.019,0.018,0.0,0.013
UCXTyJZJW0kjz5lCI7g8wUKQ,나는미도,0,0.032,0.004,0.0,0.012
UCpH3rUuBQH9CkjXRumRWZIQ,임영웅 Shorts,0,0.028,0.009,0.0,0.012
UCY-d9-BjGZtnETUVdWqOt4Q,이상훈TV,0,0.029,0.008,0.0,0.012
UCHecgF6jOunc1UsO021EiGQ,임실들깨아줌마,0,0.027,0.01,0.0,0.012
UCYykroDCvkyslfYNvJtencA,선민_sunmin,0,0.023,0.013,0.0,0.012
UC4TDU9SEVB0EgslnTI2O9IQ,이영호FlaSh,0,0.027,0.009,0.0,0.012
UCpcmIvl6WKxMChDaCIV5EPw,ToyCheff,0,0.017,0.019,0.0,0.012
UCJ1ovjjDbEXiJttm51cl9TQ,이넉살,0,0.021,0.016,0.0,0.012
UCBa9U1nh3fe2lBx3a0R0Skg,택신TV [BISUTUBE],0,0.029,0.007,0.0,0.012
UCW7xwOQD2c9szrkbp-yY6SQ,빡공시대TV,0,0.029,0.006,0.0,0.012
UCMKrPB54Da-61S2Obt-S3tw,지식스토리 Knowledge Story,0,0.028,0.008,0.0,0.012
UClyMrVGcCNwghihB13FuKUQ,Lena's RukoTV,0,0.02,0.016,0.0,0.012
UC6evrYHQFgQjM9xyYgiC-Pg,[규프로TV]김규보프로,0,0.018,0.017,0.0,0.012
UCYA-fzZNzkKq7GcFs6LpBuQ,싱어게인 전체공개,0,0.032,0.003,0.0,0.012
UCHKycLUVDq07akK97DJ0Hlw,COYOUPU TV [코유뿌 TV],0,0.024,0.012,0.0,0.012
UCSQ55iSysqYErLRDC6ARi9w,티키틱 TIKITIK,0,0.026,0.008,0.0,0.012
UCG-Q7s9u-mVZ2iOL7UD6DEw,이규원관장의 감성복싱,0,0.024,0.01,0.0,0.011
UCGiqkgSsKPWI3Sn4mGs54fw,무쇠맨,0,0.021,0.013,0.0,0.011
UC_uyxB9i4J9O5atc_2fBKww,머니앤라이프,0,0.032,0.002,0.0,0.011
UCtkO3Stab5a1ujE1dObRKrQ,진짜하늬 Real Hanie,0,0.022,0.012,0.0,0.011
UC5pbeFWTPAUdKu65kBROsBg,테드TV,0,0.017,0.016,0.0,0.011
UCBZNwAt2n1QPQHAvPTvD6tw,모스트콘텐츠 MOSTCONTENTS,0,0.029,0.004,0.0,0.011
UCZmPiZdqohchy4y1NWKdYZg,KELLY CHOI,0,0.027,0.006,0.0,0.011
UCZYx-EVIs9Oje9AxTtb0GqQ,심수창과 크보졸업생,0,0.027,0.006,0.0,0.011
UCKVlixycWmapnGQ_wht4cHQ,LCK Global,0,0.026,0.007,0.0,0.011
UCaxGitbnugIOPOxkrd9_sNQ,뜰래아,0,0.026,0.007,0.0,0.011
UCvd0rG9wiCB3TNmykeZoFOw,새른Saereun,0,0.006,0.026,0.0,0.011
UCpSFkW-1TFYy--Ag7__0w5A,블개,0,0.004,0.028,0.0,0.011
UCLdLy47SvLDgHkO4F1HcAWw,[ER 골프] 이정웅프로,0,0.029,0.002,0.0,0.011
UClSFlUAMQ-Yv002g8LlCqgQ,소진소진,0,0.026,0.006,0.0,0.011
UCHKDlM4UOmtEBhwDTg8lqJQ,타일러볼까요,0,0.022,0.009,0.0,0.01
UCFzE-bjCCY-F5wmiRS2NuRg,LOVELY SWIMMER,0,0.001,0.031,0.0,0.01
UChfeqAyKn2xEi_H0sQQEDAA,Baby Yebin 예빈,0,0.013,0.018,0.0,0.01
UCpJGzvFHpjMw3i-Wgr_eogw,정신과의사 뇌부자들,0,0.028,0.003,0.0,0.01
UCkG-Bpd44jV22xkAhzo0n9g,1등미디어,0,0.012,0.019,0.0,0.01
UCo6U6rOB3SriO8X9pN3DluA,LOTTE DUTY FREE,0,0.0,0.031,0.0,0.01
UCaEwpIutQVb9JqCBIrlP2Vg,Kojer,0,0.018,0.013,0.0,0.01
UCSNQapL0dCkVX2IiQzPASIw,Yng & Rich Records,0,0.005,0.026,0.0,0.01
UCz1lALRICSdUzHRjJVVo9NQ,탕카페TV,0,0.01,0.021,0.0,0.01
UCn_T9wIiqniX99nxdLw_0OQ,KODE 코드,0,0.014,0.017,0.0,0.01
UCERrRsZoaxnLSjX4b1XIA5w,돌돌하,0,0.017,0.014,0.0,0.01
UCgHyIDZJwTj1_spbMA1am-g,hanabono하나보노,0,0.03,0.0,0.0,0.01
UCuUPV5b6jt3d4B4u8a_8XNg,손봄향,0,0.022,0.008,0.0,0.01
UCUXDKiEsZH9Kcad-hksAK7g,홍인규 골프TV,0,0.026,0.004,0.0,0.01
UCcbmCvUkjCEb0BJkJbR4EVQ,댓글 읽어주는 기자들,0,0.022,0.008,0.0,0.01
UC1zn6wSMvwRt9-jOFEJ6yMg,오조,0,0.015,0.016,0.0,0.01
UC-BqPABOl7c7rR5EoJJZ0UA,방언니 - 방송국에 사는 언니들,0,0.017,0.013,0.0,0.01
UCs0LzOveQMLImmmTrMmP2sg,채널 명예훈장,0,0.021,0.009,0.0,0.01
UCBvkQFBskQR9NeOoDYR8ckA,견자희 스튜디오,0,0.027,0.003,0.0,0.01
UC-FaJiyj_aXKCRwvnIHsQhw,인생꿀템,0,0.021,0.009,0.0,0.01
UC8xsTQLCx6Mo2qyJpdiiqWw,유용원TV,0,0.019,0.011,0.0,0.01
UCtKtCiaWRz-d3EZn2xd1mdA,RESCENE,0,0.023,0.007,0.0,0.01
UCCb6W2FU1L7j9mw14YK-9yg,김메주와 고양이들,0,0.014,0.016,0.0,0.01
UC_w6vBBczYwQ-4hCwgqWW9w,투머치 김호영,0,0.02,0.009,0.0,0.01
UC-IfewS80QpiZ1FApsmzvQw,텐 Ten,0,0.005,0.024,0.0,0.01
UCX0xc2Nflu58TtZkoE4jnwg,아이게스 iguess?!,0,0.022,0.007,0.0,0.01
UCsjzJWuBnPyA8-tj9pEDwXg,오토기어 autogear - 자동차에 대한 모든 정보,0,0.023,0.006,0.0,0.01
UCXZaTqDKXHmNfKZ1ywhxe0w,진호,0,0.007,0.022,0.0,0.01
UCd9NqAiVQS2Gx__T68i_tFw,투즈TV,0,0.026,0.003,0.0,0.01
UC0uwfqFKr9CpzYev9UWFSuQ,하나네의하루ハナネイハル,0,0.019,0.009,0.0,0.01
UCVWN__TENeCRT8P6B6SwNog,정배우,0,0.001,0.027,0.0,0.01
UCc31zhnmSwJB8czlaXlFSSg,탑현월드 Tophyun World,0,0.021,0.007,0.0,0.009
UCed3O-T9sAYz3ICY7IHtZuA,DICON,0,0.02,0.009,0.0,0.009
UCU_hKD03cUTCvnOJpEmKvCg,메이플스토리,0,0.017,0.012,0.0,0.009
UC-6DLwseTZG-l4JprVV2MIQ,유튜브신쌤,0,0.011,0.018,0.0,0.009
UCdjuQV-tsX4eJsQp2qT-NKg,퍄퍄킴 역사,0,0.02,0.008,0.0,0.009
UCGNhjyXPRc3IX308JVxeZ0g,Chiro 치로와 친구들,0,0.022,0.006,0.0,0.009
UCGn4NiJio-ELCUUBk17YOMw,솔지Soul_G,0,0.0,0.028,0.0,0.009
UCUNz-mW4VUEOdrWeMKjY5hg,INBIN asmr 인빈,0,0.02,0.008,0.0,0.009
UCI0FxD0282RxDk193_RJcJg,고알레 GOALE,0,0.017,0.01,0.0,0.009
UC1JWsXNafUwA15c4vQaywXw,RabbitPlus_토깽이네상상더하기,0,0.0,0.028,0.0,0.009
UC2qC8rZXwCiGYEhWsXRyMzg,숏쀼 ShortBuBu,0,0.022,0.006,0.0,0.009
UCY-ES-QqCFC-xhRTyTsB-xw,크나큰 KNK,0,0.001,0.026,0.0,0.009
UCqHP70746lwBPFp30_wl5gQ,루디스튜디오,0,0.016,0.012,0.0,0.009
UCiHCmazdsMM9j3Jbqx3p7Ig,김짠부,0,0.006,0.022,0.0,0.009
UCvpvxehqmA95v9Q5RS6B_DQ,우낌표,0,0.003,0.024,0.0,0.009
UC270ueFEsQ21S26TYI_9yVA,야신야덕,0,0.014,0.013,0.0,0.009
UCTX5lF5pNq74uCzwXcVp9Hw,남의연애 HisMan_Official,0,0.018,0.009,0.0,0.009
UCw7yRqEtg39mNy2EfJCz7mg,백봉기티븨 BBGtv,0,0.016,0.011,0.0,0.009
UCCn0jN1hH5m6hMOB51WyAKw,세호가중계,0,0.001,0.025,0.0,0.009
UCdDbEyWg8a51191UuLFnDJQ,마일드,0,0.018,0.008,0.0,0.009
UC8BPPaTQsHIH3L0TGyKxjTw,HoneyChurros Clip,0,0.02,0.007,0.0,0.009
UCyChocK7-g2FMThpEjzbUJw,PMY,0,0.005,0.021,0.0,0.009
UCSEVFgCkKem_c3nIBm7F37g,조유리 JO YURI,0,0.019,0.007,0.0,0.009
UCbCyYn2M_1ccicwj-KU7t0Q,CLASS:y(클라씨),0,0.022,0.005,0.0,0.009
UCy5CDpZBPxd9O20BnIt8YWg,Summoners War Esports,0,0.019,0.007,0.0,0.009
UCgmb7SRxJOBFB492gzT9Eaw,스브스뉴트로,0,0.022,0.004,0.0,0.009
UCHYMpkGhNIr8A0m2H3lIjUA,앰비션 유튜브 [AMTUBE],0,0.008,0.018,0.0,0.009
UCOaG8Fw9RMy6Qjz-6Oie0ng,갱맘 GBM,0,0.021,0.005,0.0,0.009
UC7arelqE7Osqbk4ZgzSoPeg,딩동TV,0,0.02,0.006,0.0,0.009
UCMhrA7gtnBpYeIOP2LZ7FmQ,차진혁,0,0.018,0.008,0.0,0.009
UCrRFnxPnra1_6o_jZX9otkg,내친구 코리리_MY FRIEND KORIRI,0,0.0,0.026,0.0,0.009
UC1KHPyA5XiRMxiXcV9kruNA,"카더가든 (Car, the garden)",0,0.01,0.016,0.0,0.009
UCfBazeBqkG8914bfC0oy_bA,제이월드,0,0.018,0.007,0.0,0.009
UCEzZcejf28Oetz9TC5TuqSA,윤혜진의 What see TV,0,0.019,0.006,0.0,0.008
UCat2CSzaple02nnhbUSJ2zg,아우라M,0,0.016,0.01,0.0,0.008
UCQbmDuGdJLrqKaMbFxlPAZA,Hi-Lite Records 하이라이트레코즈,0,0.007,0.019,0.0,0.008
UC6X_tUVkx8O9UixT-B3yK5Q,Audacy Music,0,0.0,0.025,0.0,0.008
UC5ND7OLp4FVa9NEH-8LP3Jw,왓섭! 공포라디오,0,0.019,0.006,0.0,0.008
UCxkWBN3nHuo0sCz0GBVWWaQ,캐릭캐릭 채연이 LEECHAEYEON,0,0.002,0.023,0.0,0.008
UCUsoowBBnGAmhl0XBaFuQWA,요리하는다이어터,0,0.024,0.001,0.0,0.008
UCkQWAIUktzea2l8xT1GyVSg,서봄,0,0.003,0.022,0.0,0.008
UCVhrdMm7JREIT_WOYYlavoQ,전유진TV,0,0.013,0.012,0.0,0.008
UCLduRrN7-DUe4PttTXqZtUQ,SEOULITE,0,0.02,0.004,0.0,0.008
UCxZycAwmbO0J_ei9UJ_1udg,Kaya ASMR,0,0.015,0.009,0.0,0.008
UChDyxL-ofcSqvBAStmAnNgQ,PICKCON / 픽콘,0,0.015,0.009,0.0,0.008
UCbFbzOHmp04AS2ZkFSpQ4Og,일단이나연 NAYEON,0,0.014,0.01,0.0,0.008
UCdnRMALbz-afHXz67PqAn5w,코요태레비전,0,0.021,0.003,0.0,0.008
UC36pAgTYO6M-xFXVhp5paPA,TOP MEDIA,0,0.021,0.004,0.0,0.008
UCqOmWSVk2LChbt15-Ie2tiw,오느른onulun,0,0.019,0.005,0.0,0.008
UCsrbCXItyb8kPHFz3TVI5Vw,이상한나라의청소부,0,0.015,0.009,0.0,0.008
UCSWMuYooxYPorJSumJbLzCQ,옴므,0,0.003,0.021,0.0,0.008
UCNo2hZlUpk8VWXtlwFkKIpA,머니클럽,0,0.015,0.009,0.0,0.008
UCBHNpZdf3he6kvzyescOBAQ,백만뷰,0,0.016,0.007,0.0,0.008
UCrfqKR--XsVWIcFA24YbC8Q,앵그리팁,0,0.0,0.023,0.0,0.008
UCb3XMd6KgVhp48VcJAqEeiw,RE:REVOLUTION [혁명의 심장],0,0.019,0.004,0.0,0.008
UC5tlHwbUnxart0QV_kFI7lA,오미연의 야매주부,0,0.017,0.006,0.0,0.008
UCb_gdTMC2xeuO1p8lKkZHHQ,포레스텔라 Forestella  ,0,0.005,0.018,0.0,0.008
UCIFi7OKLR8fNIhxehFb9tgg,땡절스 DanJerous,0,0.015,0.008,0.0,0.008
UCyw-SlgJoR9KDaE6TWeYI-A,중력유튜브,0,0.015,0.008,0.0,0.008
UCRb-Kl1gXJrXzKsI-I3egJw,시미켄 TV,0,0.002,0.021,0.0,0.008
UCIXvXBYSc9fQ7Ri5SM1r8xA,라이너의 컬쳐쇼크,0,0.016,0.007,0.0,0.008
UCXmRJfZ3atLVLDiO5Ufycvw,스튜디오지니,0,0.007,0.015,0.0,0.007
UCJ9xMKpba6B7K_xrQMqsqHg,"잼잼리뷰,드라마&웹툰 리뷰",0,0.012,0.01,0.0,0.007
UCocyMpMfOymcvkbjIja4_Rg,베러심플_Better simple,0,0.005,0.017,0.0,0.007
UCAQQfjGwBLlW9enkLTKL0ew,TV예술무대,0,0.019,0.003,0.0,0.007
UCSxyizL0CRce8zn1nFQg-pQ,치치핑핑,0,0.016,0.006,0.0,0.007
UCvRdxQlYfr64KC9CNGBn9JA,갓경규,0,0.014,0.008,0.0,0.007
UCF02fs8-f8AwBAEvoSdUImg,Hiss,0,0.011,0.01,0.0,0.007
UC3sVRlvglIebwSpVGCMB--w,에밀튜브 - EmilTUBE,0,0.017,0.005,0.0,0.007
UCOc1RaFkXsrLQgLG4ygVD1Q,파리지앙 2세,0,0.01,0.012,0.0,0.007
UC-iJgiHZ0joj2cQWpszkqPw,배정길의 비밀레시피,0,0.016,0.006,0.0,0.007
UC73yn5mmJSr3hh9jKe2AdWw,김호중 공식채널 Kim Hojoong,0,0.021,0.001,0.0,0.007
UCPmxRedjNcsGVOXX-bYjhbw,Cats Family Korean - 고양이 가족 한국어,0,0.017,0.004,0.0,0.007
UC6yT4x7x3ICRwD-BZEVfThA,수현,0,0.002,0.019,0.0,0.007
UCc8tjpXUZuI7yOJOsCRnOGw,하늘이와 바다의 신나는 율동 동요 (SkySea.TV),0,0.009,0.012,0.0,0.007
UCnDcpS7XLQ9KFPqULb9TH8g,Bang,0,0.014,0.006,0.0,0.007
UCRK_M8zKoxiMMmRcnt_Eb9g,션 파블로 Sean Pablo,0,0.017,0.003,0.0,0.007
UCi-XI2BIPJmjmp5EbKl6YTQ,기시니 스릴러툰,0,0.009,0.011,0.0,0.007
UCKDkGnyeib7mcU7LdD3x0jQ,OGN,0,0.003,0.017,0.0,0.007
UCQWylDRwci5zpGZxLmgtbEg,SJSTORY,0,0.014,0.006,0.0,0.007
UCcLUBNBlXYL2B7tclSdWA8w,김건호,0,0.013,0.008,0.0,0.007
UCADTU4uYdeSWKizj8OBKQRA,냥신TV,0,0.004,0.016,0.0,0.007
UC76dVYqgvIRxMXFqN_3YsIA,닭갈비TV,0,0.009,0.011,0.0,0.007
UCT4rIm6Ibb-Jb8Vj23Ur3BA,Minji Teaches Korean 민지 티치 코리안,0,0.017,0.003,0.0,0.007
UCb_GEWOGkCTXawWZKDtALwg,구불,0,0.015,0.005,0.0,0.007
UC6IqHw1J10LWb-Qos5Xs0Nw,하이픽션,0,0.011,0.009,0.0,0.007
UCwjVcMTea1yIoZzLdE3Riaw,손앙드레,0,0.0,0.019,0.0,0.007
UCixaWz4xXA_mJg8UhOZ6hkQ,킴스맨KIMSMAN INDUSTRY,0,0.012,0.008,0.0,0.007
UCEzfaLiOfdvV8V44pzGGdrA,Yu Kagawa 카가와 유,0,0.0,0.02,0.0,0.007
UCPvwqht-XvcbbaUavs53ejg,입시덕후,0,0.011,0.008,0.0,0.007
UC3NIb2qVtwunRNmypsDpQzA,파이브,0,0.006,0.013,0.0,0.006
UCunsfa6SSFxVGG74nEsGP-Q,스포일러 MLB,0,0.015,0.004,0.0,0.006
UCRRdwcQaU4x98otHO_XsncQ,엘이맥 / LEmag,0,0.012,0.007,0.0,0.006
UCkTRKCuFrRiXQm_gMG1uDvg,요가소년,0,0.017,0.003,0.0,0.006
UCQePzo3_oRB-6RAzBioc6pg,인벤,0,0.004,0.015,0.0,0.006
UCFgu0RLRE1Xmn78yUjFUjew,터민,0,0.017,0.002,0.0,0.006
UCOp9K7CjksKsve6CkNPzUWg,이제동TV [JD TUBE],0,0.012,0.007,0.0,0.006
UCHGANTVFPa54LpJ6OcwJq3A,하우투 : 하루를 우리에게 투자한다면,0,0.0,0.019,0.0,0.006
UCwumkIEZ97nsw0Anv90zehQ,SangAhTube 상아튜브,0,0.008,0.011,0.0,0.006
UCsNH6vf07dmii61iZIhw_ww,미들뻔,0,0.016,0.002,0.0,0.006
UCYTtpiM-uCe_9Ar_HD8YsMw,로봇알포 ARPO The Robot,0,0.013,0.005,0.0,0.006
UCjpCOkHkUwjCiX5DvA78Ltw,편의점 클라쓰e,0,0.014,0.004,0.0,0.006
UCAkWpyeieFjzS7GzSJMArhQ,BRANDNEW MUSIC,0,0.005,0.013,0.0,0.006
UCJ_2psysfQ6VY3phokvdR5A,"짧고, 굵게",0,0.006,0.012,0.0,0.006
UCACti7fagQ5OH_47IaWwpPQ,온스테이지ONSTAGE,0,0.009,0.009,0.0,0.006
UC8rM1w44Q-pWl1hTxJC0o2A,왓더펀 What The Fun,0,0.004,0.014,0.0,0.006
UC7d54f4u17nyrjMicqYKPxA,RunningMan Animation,0,0.008,0.01,0.0,0.006
UC59mGOZegy4uGQmG83hwiKg,Official 홍창우,0,0.0,0.018,0.0,0.006
UCH2mJnztSdNh8ADp2KmtUMQ,Yoo True,0,0.008,0.009,0.0,0.006
UCS7W22-coWXOmlyN97S2pvg,Spinel CAM,0,0.015,0.002,0.0,0.006
UCZlTEEKh3ounqVfpf21WMeQ,최모나choimona,0,0.009,0.009,0.0,0.006
UCG0JecZ4QvGGfO-asHGhCIA,이루리 ILULIY,0,0.002,0.015,0.0,0.006
UCZkNETnsbFXG8h7RPQyBtNw,보현Bohyun,0,0.0,0.017,0.0,0.006
UCbGXAeLwXF5R-otMijNWgUw,뀨러기 [kkyuleogi],0,0.0,0.017,0.0,0.006
