channel_id,title,actual_label,prob_lr,prob_rf,prob_xgb,volatility_prob
UCLDLJuFIOQZixN8jtEI8X5w,DAWN,1,0.999,0.984,1.0,0.994
UCY9eI5Q-T9IaAZ4kof17FeA,THEL1VE,1,1.0,0.984,1.0,0.994
UCYklS0dalWLBU0aDKaLyuKw,임창정,1,0.999,0.984,1.0,0.994
UCBdM5ciwKyTFbg-AuLG0S0g,CK Animation School_2016-2018,1,1.0,0.983,1.0,0.994
UCWPfKGv8mXLa0BiZM3dLTug,Jam Jam Toy 잼잼토이,1,1.0,0.983,1.0,0.994
UCsHHEnpc9lUZXPQZ5I8c-wA,자하연TV,1,0.999,0.984,1.0,0.994
UCxkWBN3nHuo0sCz0GBVWWaQ,캐릭캐릭 채연이 LEECHAEYEON,1,0.999,0.984,1.0,0.994
UC_Rfo88Sjeux549XP7LuXIQ,CountryHype,1,0.997,0.986,1.0,0.994
UCru-NhkqWnxg7-b5Q579YfA,아이돌 인간극장,1,0.999,0.984,1.0,0.994
UCG1RADxhI5DVVTjlBKEQpYw,팔춘월드,1,1.0,0.983,1.0,0.994
UCWkuoK0HbKfMRA44sTPZ7gg,얼미부부,1,0.997,0.986,1.0,0.994
UCb4bVA5kBfTsZCLaN9iJqjQ,데프콘TV,1,0.998,0.985,1.0,0.994
UC06v2Mqte9cfn-3SMwpvFUA,Luna's Alphabet루나의 알파벳,1,1.0,0.983,1.0,0.994
UCDlQHmQQJvQoiTdrCQdg_nA,얼이와빵이 ALLBBANG,1,1.0,0.983,1.0,0.994
UC9aC758Chsts9__AoiIpMIw,애국채널,1,0.999,0.983,1.0,0.994
UCk0W3aRv4yDehbCYAFNQeQw,세얼간이3idiots,1,0.999,0.983,1.0,0.994
UCpmfh1rT8g_2eiExfhvEgQQ,겁도 없꾸라,1,1.0,0.983,1.0,0.994
UCOAkbNeyzMPzhw94npgdS_g,The Voice of Korea,1,1.0,0.983,1.0,0.994
UCI5ZLTYfIfXaeubb2ny0kNA,해피해은 HAEPPY,1,0.996,0.987,1.0,0.994
UC8DdZkTABAnSBvoRknqOTOA,리얼:타임:러브,1,0.997,0.986,1.0,0.994
UCrx9k-CYntGH3NZ-EYJSAZA,트로트라디오: MBC RADIO,1,1.0,0.983,1.0,0.994
UCCQPdv4o4ywVZQkAMOlvFbw,오목교 전자상가,1,0.994,0.989,1.0,0.994
UCixaWz4xXA_mJg8UhOZ6hkQ,킴스맨KIMSMAN INDUSTRY,1,0.997,0.986,1.0,0.994
UC0-ZCUCeCQBwKU15x0Aqk_g,멘파,1,1.0,0.983,1.0,0.994
UCv1tOT645xHOJrwdGlzjMaA,발로란트 챔피언스 투어,1,1.0,0.983,1.0,0.994
UCmO6AO8lvT2PZzND-DyfQOQ,임재범 공식채널 Yimjaebeum Official,1,1.0,0.983,1.0,0.994
UCGL-5gylJg3G7T7epVBnhtQ,첫째아들,1,0.999,0.984,1.0,0.994
UCvaESCSCQETb-r6KkVrhuhA,잼스티비 GemsTV,1,0.994,0.989,1.0,0.994
UCCBm8nCGeIL8dFHAX8Hac8w,미니미니 MiniMini,1,1.0,0.983,1.0,0.994
UCzP3gUCvOD22keyM9nKLpFg,윤쥬르 YOONJOUR 장윤주,1,0.995,0.988,1.0,0.994
UCFM_07Mxv6CglREk8qdkPaw,따효니DDaHyoNi,1,0.998,0.984,1.0,0.994
UCRH7j5GsT7MWuEFwjORNlFg,SINCOOK - 신쿡,1,0.999,0.984,1.0,0.994
UChujA7UWSFYp-ytM0n-ODoA,에이트 ATE,1,0.996,0.987,1.0,0.994
UC0E8F4w1ANCuHCS-a4SYS4g,설민석 Seol Min Seok,1,0.997,0.986,1.0,0.994
UCNRIF-OrO0DuzMMncbn0i1Q,레코드대장 RecDJ,1,0.999,0.983,1.0,0.994
UCXbRURMKT3H_w8dT-DWLIxA,fromis_9,1,0.997,0.985,1.0,0.994
UCbqaq8v32GGyaz9AGyW3ryA,JUCY(쥬씨),1,0.999,0.983,1.0,0.994
UCjb-oBKXwCu9pmObxwKe__Q,네오아카데미,1,1.0,0.983,1.0,0.994
UCfbn_7tdW97URJyy865cIdA,김일오 15KIM,1,0.997,0.985,1.0,0.994
UC1KyleI8bKHeY-lnjM9YT1Q,쫑알쫑알 똘똘이TV · Toritori,1,0.999,0.983,1.0,0.994
UCIMOljhANgL7AiWzAeVsqzg,팔씨름달인 홍지승,1,0.996,0.987,1.0,0.994
UCSWG-hKh0u9tFCoZMRfCfuA,뢴트게늄 Roentgenium,1,0.998,0.984,1.0,0.994
UCsP57H5msIG3JnOSmJ_dYig,수리키친Suri,1,0.999,0.983,1.0,0.994
UCGuE0TrBNIZKfordUwAQe2w,알파,1,0.999,0.983,1.0,0.994
UCi78yBUmsh0P88rTZ4nhMRg,약속해TV,1,1.0,0.982,1.0,0.994
UCsQrkvbdwtrtK6Vf7urS4NA,eveminiature,1,1.0,0.982,1.0,0.994
UCY_75_5AD6kmq4qyXn9uqIQ,깡시안,1,1.0,0.982,1.0,0.994
UCh4fkZB7rrSXkCXnuoCJZ-w,준브레드,1,0.998,0.984,1.0,0.994
UCQ0XCG4FHzPdz6g_F-Uk9mA,RYU Russell 러셀,1,1.0,0.982,1.0,0.994
UC_-LhZ8WyDSEHVLPlYp0tPg,슥슥팡팡 스튜디오,1,0.999,0.983,1.0,0.994
UCTiFhESEPEbe5qoFeJ8rr1w,원큐,1,1.0,0.982,1.0,0.994
UCWAFtWIMxR_Qpjh_sWbmwyA,Den 덴,1,0.999,0.983,1.0,0.994
UCvnVUhn95YfQazC_bc2lU6w,자유부인 한가인,1,0.999,0.983,1.0,0.994
UCugJ9oXLc7a_6B0yyCHdpSA,쥐늑대 유튜브,1,1.0,0.982,1.0,0.994
UC5Mtt2WIemzXJIjC64gV2EA,룰루랄라 스토리랩- Lululala Story Lab,1,1.0,0.982,1.0,0.994
UCJxcYB0Ksc7ak22cD2Eeuyw,Badanamu China,1,1.0,0.982,1.0,0.994
UCyd1CqZOH0aVlaKGy5siOJQ,토이푼[TOYPHOON],1,0.996,0.985,1.0,0.994
UCXmRJfZ3atLVLDiO5Ufycvw,스튜디오지니,1,1.0,0.982,1.0,0.994
UCktGIKibxR7agzlF62Mbx2A,채정안TV,1,0.998,0.983,1.0,0.994
UCJzd6hPg7Iz35SkBNzAjjWQ,J.Y. Park,1,0.993,0.988,1.0,0.994
UCvd0rG9wiCB3TNmykeZoFOw,새른Saereun,1,0.997,0.984,1.0,0.994
UCCaFJm5Z1tTJNF662EnWC1Q,Leo Chun,1,1.0,0.982,1.0,0.994
UCXo9Zty0iDDOuUGRXQ0o7og,고탱의 비디오 (Goteng),1,0.998,0.983,1.0,0.994
UCU3a9Sfk2C8nlROnr8wZApA,Tiny Desk Korea,1,0.997,0.984,1.0,0.994
UCAyvCxdhYV-Zg7PSGZJoQ2A,스튜디오 썰,1,0.993,0.989,1.0,0.994
UCXvw9gr-e6yHdji8xtq3QpQ,알쿡 - R COOK,1,0.995,0.986,1.0,0.994
UC8l1jMC8fiMe0xzd1vBu0UQ,MINICHU:M미니츄움,1,0.999,0.982,1.0,0.994
UCrf5zJvtOoZkIviA3IZNPGA,천재견 사월이sawol,1,0.999,0.982,1.0,0.994
UCVDjIdGqYxRUk-upINopUNQ,쿠킹 프린세스 cooking ,1,0.999,0.982,1.0,0.994
UCR9hrtsbRFUD1EMsY1J5OdQ,Areia Creations,1,0.998,0.984,1.0,0.994
UCOCjkSWscBZxUtKSXc0r7cw,이경제tv,1,0.998,0.983,1.0,0.994
UCQQvu8RFI5XQN8nszlCMLwQ,RTX TOP 10 (Rtx's),1,1.0,0.981,1.0,0.994
UChs3xgH4BWAsTi-SGjECiZA,Mobirix,1,0.997,0.984,1.0,0.994
UCSdzYITFKZQRCWKoDZcd5Dw,모든투자의정석,1,1.0,0.981,1.0,0.994
UCaBKEPTJQfxs78fiWLa3gOA,차현승 ChaHyunSeung,1,0.997,0.984,1.0,0.994
UCcU6RCjsoPqJ7HtiIpLmyyw,masterTOPIK,1,0.996,0.985,1.0,0.994
UCeIY89g3KZ6e0HinaOiMHcg,걷는 여행 Walk Travel,1,0.996,0.985,1.0,0.994
UCecuhoxAW8HvAnGaNX2yE4g,빅정현,1,0.995,0.986,1.0,0.994
UC0uDM1xZMNBAoW2xnzhAQ7g,Teccboi Wonie,1,1.0,0.981,1.0,0.994
UCmEvondZWMdSeOBj4NSFU7A,뉴띵 NDD,1,0.997,0.984,1.0,0.994
UCAX63UYzBUHoyFi4qn6PM7A,유인라디오,1,0.999,0.982,1.0,0.994
UChj3l7agroia0FzOQonccrQ,Vinh Petrolimex,1,0.993,0.988,1.0,0.994
UCzoP3s16B9hP7f_qIc6DReQ,쵸쵸우,1,0.998,0.982,1.0,0.994
UCDih-87kuRMA8uFcrx10Wlw,세상모든이야기,1,0.999,0.982,1.0,0.994
UC_oDO0EB0Tr8wBP362gQbvA,아재재영,1,0.996,0.985,1.0,0.994
UCy7h0uG0btRO-X9rx8oPdgg,JIHOSTOY,1,0.999,0.982,1.0,0.994
UCLFYfj8JzqC4hAjKmHgihWA,하석진 HA SEOK JIN,1,0.999,0.981,1.0,0.994
UC3BAK7QIJ1BE9TlxTW1i0yg,KKONGJI 꽁지,1,0.995,0.986,1.0,0.994
UCy5CDpZBPxd9O20BnIt8YWg,Summoners War Esports,1,0.993,0.987,1.0,0.994
UC4rp07nTMJb13faNO94lm6A,메도우이헌터,1,0.994,0.987,1.0,0.994
UCIYeTB51-y3RN2NPd1SB2Kw,KOORA / 쿠라,1,0.996,0.984,1.0,0.994
UCQeXy0FwvVQD1o0axg6x42A,BAMI ASMR,1,0.999,0.982,1.0,0.994
UCi4QUrf7KVP4GzQ3ULv8Vyw,쵸파 TV,1,1.0,0.981,1.0,0.994
UCYoNPLKd1kXh4v3bvIx1pTA,Yerin Baek,1,0.994,0.986,1.0,0.993
UCJtAFDmVo5_9dnobfV-rl1g,올영TV,1,0.999,0.981,1.0,0.993
UChna8lSxMjKnbIHwmfHEf4Q,김희재 HEEJAE,1,1.0,0.981,1.0,0.993
UCRRdwcQaU4x98otHO_XsncQ,엘이맥 / LEmag,1,0.998,0.983,1.0,0.993
UCeAnUT7zm00vcb1BS2-K8FQ,오지는 오진다,1,0.995,0.985,1.0,0.993
UCLLGccON9y08RB7xqusu_Ww,바위골렘,1,1.0,0.98,1.0,0.993
UC4MWu5kA2lDXXvKzHkLnBXA,에이팀아트리즈,1,1.0,0.98,1.0,0.993
UCBlc_bHXd4h_iIzjnPTREpw,CROSS GENE 크로스진,1,0.995,0.985,1.0,0.993
UCj00eA-Q0lokXCA6JAa_grw,NOL 인터파크투어 ,1,1.0,0.98,1.0,0.993
UC1hfB2wB4uU23FgaUtZpYeg,하이엘린 [hiellin],1,0.997,0.984,1.0,0.993
UCLKYLWsKF4waqDx8T_43hBw,유니버설 픽쳐스,1,1.0,0.98,1.0,0.993
UCE9PHKsLJbfdrJeLCLqDY3g,김동수,1,0.999,0.981,1.0,0.993
UC9JlObZnbOirT4_iyPGrdcw,러너꽃빈,1,0.999,0.981,1.0,0.993
UCoGO9lsemT3YSPvNlu3kOKQ,도징징,1,0.999,0.981,1.0,0.993
UCh1l-XohhJxYhUe0zKdJJqg,123 GO LIKE! Korean,1,0.995,0.985,1.0,0.993
UCb_GEWOGkCTXawWZKDtALwg,구불,1,0.999,0.981,1.0,0.993
UCKp20MpZRmS719n4dS_9hGg,열쓰 10s,1,0.998,0.982,1.0,0.993
UC8xsTQLCx6Mo2qyJpdiiqWw,유용원TV,1,0.999,0.981,1.0,0.993
UCTj5tCUNhrke6fr_ze0eaFA,유튜붐 YOUTUBOOM,1,0.995,0.985,1.0,0.993
UCsXigGjbC_l4ttk-oahTfVg,Heize official,1,0.997,0.983,1.0,0.993
UCV5iV1Zhe6bRrVwBzXgUnPg,동치미,1,0.997,0.983,1.0,0.993
UC7d54f4u17nyrjMicqYKPxA,RunningMan Animation,1,0.999,0.98,1.0,0.993
UCuqDPLvhwWG4OtZKIdX5A2w,주벤져스Joovengers,1,0.996,0.984,1.0,0.993
UCnBht7BrOx-A328KFXgysqQ,쿠팡플레이 스포츠,1,0.995,0.984,1.0,0.993
UCAP8OK0GHFbnL5OkY3j04Xw,ENA 이엔에이,1,1.0,0.98,1.0,0.993
UCN-9Ehv9GC5fFwveWWJ3ibg,세바시 인생질문,1,0.996,0.984,1.0,0.993
UCo0ac-PFaLaF75P-o0tGR2w,Imdoong임둥,1,0.994,0.985,1.0,0.993
UCeaLTkpKbf7cbAck4mqBwlQ,스마트리더 SmartLeader,1,1.0,0.98,1.0,0.993
UC5HpbZB-E-DzFpWZmVlcV9A,KBS 해피투게더,1,0.992,0.987,1.0,0.993
UC2m-GyKO2n3LrkYr9YEIBcA,흥마늘 스튜디오,1,0.997,0.983,1.0,0.993
UCnv3jKQ1xEc15SRWhyIIgjg,효자손,1,1.0,0.979,1.0,0.993
UCJJlg8fk4UYdMayi04b24Ww,소희짱의 Multiverse,1,1.0,0.979,1.0,0.993
UC5RIONX9G_2zb_x4SRJgBbQ,병맛교수,1,0.996,0.983,1.0,0.993
UCZCH_GHFMsFO2hso59kwXHQ,JTV ON,1,1.0,0.979,1.0,0.993
UCybKp0O2N9sUZOgIm1j2r_w,똘끼100%,1,1.0,0.98,1.0,0.993
UCN5XdqTDRbyjXPF5NXUqWdA,요정재형,1,0.997,0.982,1.0,0.993
UCFQ8D7RnvA1_1BWtIJXu86w,블라인드_Car Story,1,0.996,0.983,1.0,0.993
UC0-3LtEFq7Hd_ydneEM8ErA,K-POP MUZIK,1,1.0,0.979,1.0,0.993
UClnx4sXvG3g4PRTrQh_M32g,123 GO! GOLD Korean Multi,1,0.996,0.983,1.0,0.993
UCRbT3P-2tmr-9l8D7jNoZMQ,머니팜 한국경제TV,1,1.0,0.979,1.0,0.993
UCI0LM34maSrX0ffnurfbv3Q,KIKICK!,1,0.998,0.981,1.0,0.993
UCK4WxhNsloFrA8iUaO92r5g,네이버웹툰,1,0.992,0.987,1.0,0.993
UCcL8PoeJCC6DwAcKyzw_eQg,코인스코어,1,0.997,0.982,1.0,0.993
UCFH9VTXreljLA4KHejcVmVg,리안띠 RIANddi,1,0.998,0.981,1.0,0.993
UCSfr5h6mrf7aFf1kD_m000g,Ana la Coreana,1,0.995,0.983,1.0,0.993
UCwGS2W6UD4dJJU4IK2wyxvw,남도형의 블루클럽,1,1.0,0.979,1.0,0.993
UCMJhnmKJ6xwRIFL1ZFb9QrA,서든어택,1,0.997,0.981,1.0,0.993
UCs_WRbzQddt52LuUQUFUMog,우융,1,0.999,0.98,1.0,0.993
UC6jh6fov4G5Pb8Pgy1DJDEA,DJ티비씨,1,0.989,0.99,1.0,0.993
UCU-7SdeUYlujznoTRHDttew,123 GO! Korean Multi,1,1.0,0.979,1.0,0.993
UCJXMNizr-q3Ec-rLTy0-VPg,ABK Crew,1,0.996,0.982,1.0,0.993
UCDJu5z6JgZ_gXCxYnv-oHXQ,맥랩 황금일,1,0.999,0.979,1.0,0.993
UCiHCmazdsMM9j3Jbqx3p7Ig,김짠부,1,0.996,0.982,1.0,0.993
UCSdz4cIYVjtBb3_AuTR6LLg,Topic,1,0.993,0.986,1.0,0.993
UCuH8eA3RPhQcOF_-3vRB51A,리필드재영,1,0.99,0.988,1.0,0.993
UCq4lfIcWF7NAP5TcMsyRXXQ,앤드 스튜디오 - AND STUDIO,1,0.996,0.982,1.0,0.993
UCuTUS8srsUXdP1eh6hAV8JA,밈고리즘,1,0.999,0.979,1.0,0.993
UC7Sh_erU4sKLVgu2eJikrIw,플레이무비,1,0.997,0.981,1.0,0.993
UC69q_Edsjk-e_3fG0ntqu2A,2am,1,0.997,0.981,1.0,0.993
UCcWXeluvExN8-eo_5KFfyjw,버미쌤,1,0.997,0.981,1.0,0.993
UCJU6Tal7hGSu7MdAmKVuj-Q,리우군의 다락방,1,0.996,0.982,1.0,0.993
UC2IIBYSTMSvJaK2UJzCC06g,공격수셰프 Striker chef,1,0.998,0.98,1.0,0.993
UCyn7aoxdLNDZG2ZXXLoVCNQ,쿡피아 Cookpia,1,0.995,0.983,1.0,0.993
UCQ-Ju-faRRBXsSgsR2lH6cw,Drawing Hands (Jeon Sookyoung),1,0.994,0.984,1.0,0.993
UCRb-Kl1gXJrXzKsI-I3egJw,시미켄 TV,1,0.997,0.981,1.0,0.993
UCL12ddKeiBTMGZ_g6X7PhXw,코우지 TV [더 상생],1,0.992,0.985,1.0,0.993
UCARHwjeGpLV5JZsZ63eGx8w,단포,1,0.998,0.979,1.0,0.993
UCI3mHMt-wivlZ3LS_1KiPHQ,장동선의 궁금한 뇌,1,0.996,0.981,1.0,0.993
UC1oXmhvYHVI2bApphh3IzuQ,정육왕 MeatCreator,1,0.997,0.98,1.0,0.992
UCsuVSaufeMdN4acuR5KAlJg,햄크루 HEMCREW,1,1.0,0.977,1.0,0.992
UClcadQlMTLx-3fDAezyb3_A,김기린,1,0.996,0.982,1.0,0.992
UCL7BB2StsDBYE2kU1a6127g,곽준빈의 세계기사식당,1,0.987,0.99,1.0,0.992
UCI95WafSCQci2nFYWG508Ag,IT'S YOUR DAY!,1,0.993,0.984,1.0,0.992
UCGiqkgSsKPWI3Sn4mGs54fw,무쇠맨,1,0.992,0.985,1.0,0.992
UC_uyxB9i4J9O5atc_2fBKww,머니앤라이프,1,0.999,0.978,1.0,0.992
UCYP2aGg8h_9JHqNQBHNKp7w,Loud G,1,1.0,0.978,1.0,0.992
UC2wEx1iKCgXNliHYNDxIh2A,빼밀리,1,0.992,0.985,1.0,0.992
UC-IfewS80QpiZ1FApsmzvQw,텐 Ten,1,0.994,0.983,1.0,0.992
UC-VpSzzDWARAYF6gpChqukw,뮤니버스,1,0.993,0.984,1.0,0.992
UCHGANTVFPa54LpJ6OcwJq3A,하우투 : 하루를 우리에게 투자한다면,1,1.0,0.977,1.0,0.992
UCtNQtlVDw79Sdxvm08Egk0w,마참,1,0.991,0.986,1.0,0.992
UCzTQxkfD_NyvqvwDchVs9yQ,아이들을 위한 만화 Korean Cartoons,1,0.994,0.983,1.0,0.992
UCylzl5EMsHKCMeUe2TLKLKA,서넹,1,0.995,0.982,1.0,0.992
UCUTILrcak54H05HoCtgFNHg,조시의 유학,1,0.996,0.98,1.0,0.992
UCIn1p2ZbhOo8fyZp1S60uGg,백지영 Baek Z Young,1,0.994,0.983,1.0,0.992
UC4ZOrJ0xNrUsVdX64M8atHQ,펀테나 라이프 FUNTENNA LIFE,1,1.0,0.977,1.0,0.992
UC5CTLf-G91F8BCEKMPQEDDg,지그재그 ZIGZAG,1,0.991,0.985,1.0,0.992
UCbMZaogEvML7LwVsFaNsYrw,수염 STUDIO,1,1.0,0.977,1.0,0.992
UCOS74cKrAiIzkqs5emVp4og,Snowpeach,1,0.995,0.981,1.0,0.992
UCZcyI32yv57Zz0Y8-Nr1V9A,넥슨 YouTube,1,0.995,0.981,1.0,0.992
UCZ-DFI8U9sKnc4wkVluyuYw,아이돌 옐리,1,0.998,0.978,1.0,0.992
UCQgu0whGhuJ2Hr8u6htgxxw,성시훈 유튜브,1,0.994,0.982,1.0,0.992
UCuAEegkcpCTs64hd0VwwVOA,달그닥TV,1,0.993,0.983,1.0,0.992
UCq5isc9KTRqBt6ax6kYJO3w,CAC 여행레저채널 |CAC Channel,1,0.996,0.98,1.0,0.992
UCAw2WahIbrnJlryCh_bq56Q,말년 호빙요,1,0.997,0.979,1.0,0.992
UCqJgW8m3MsYoJg3MJVaEWOQ,HayDay,1,0.991,0.985,1.0,0.992
UCC_Amgf-DWbnnfX4EhNMSug,SonyToby,1,0.99,0.986,1.0,0.992
UClSFlUAMQ-Yv002g8LlCqgQ,소진소진,1,0.997,0.979,1.0,0.992
UCgsgpELbaTiGjCHIjHVF8uQ,TV생물도감,1,0.988,0.987,1.0,0.992
UCj2F8cffH0wrnO-1ShEsFIw,HEADLINER,1,0.994,0.981,1.0,0.992
UCpr2S3SBmyjvrx9Q4pLUZHw,movie trip 무비트립,1,0.996,0.979,1.0,0.992
UCfxtBxRR-rJ8CYSZJAFHhIw,밍,1,1.0,0.976,1.0,0.992
UCQCe80CHbGwKneNJICfgM5g,friendz.net,1,1.0,0.976,1.0,0.992
UCXjOFPPXnUggIvpAD9c2EfQ,억섭호,1,0.998,0.978,1.0,0.992
UCTnTzaL_7heOCUs63ErMCUA,딘딘은 딘딘,1,0.99,0.985,1.0,0.992
UCtpEqNA1v5iUkS4u1y8vuPw,세상모든무대,1,1.0,0.975,1.0,0.992
UCEkKZ1nzQhIPGCT5Trz6fgQ,Neal K Sound,1,0.994,0.981,1.0,0.992
UCmMipnxqC5rcx0nxQPGrajg,유상무TV,1,0.99,0.985,1.0,0.992
UCVr8IkpwCS_8wXGIHhcMpXQ,황가람과 동네청년,1,0.995,0.98,1.0,0.992
UC2E-9AQ-kwOFlvvXLfY6V8Q,홍현희 제이쓴의 홍쓴TV,1,0.99,0.984,1.0,0.992
UCYmo0HyIbPtyu5QnFZ7-V5Q,얼짱TV,1,0.987,0.988,1.0,0.992
UC90e98KEAmW-qHLwGt6FAYg,Rio y Christian,1,1.0,0.975,1.0,0.992
UC2XRTuTf0tnqcNBcWeaCVFg,Hale In Ocean 정혜일,1,0.991,0.983,1.0,0.992
UCa4HMLZ_chvhzeoX6XRW5sw,보리 빛나는 밤 kiyomi_bori,1,0.991,0.984,1.0,0.992
UCa3XfT_AccZCELBLC913oEg,유유타이거,1,0.995,0.98,1.0,0.992
UCaWOQq12LbtZ8n02lTYBbuA,날라리데이브!,1,0.987,0.987,1.0,0.992
UCxv6SRNqPZfgwgPNomcPetg,smile -wA-,1,0.988,0.987,1.0,0.992
UC3N1SAJOUFASOoCX9LZRETw,사모예드 티코,1,0.989,0.985,1.0,0.991
UCF02fs8-f8AwBAEvoSdUImg,Hiss,1,1.0,0.975,1.0,0.991
UCFxZimsJ4gupYy7xzmStOcA,구자철 Official,1,0.99,0.985,1.0,0.991
UCcP1uBSHsP5NaBx6QfgD-HA,나렝아치 NaRengAchi,1,0.991,0.983,1.0,0.991
UC3Gtk0sWC1NaN5PYW_hbcjg,대한민국 트로트,1,0.999,0.975,1.0,0.991
UC9aktiWNGpSJKLshflga5yw,왓구홍길동,1,0.998,0.976,1.0,0.991
UCbDmZZJrkDsFfeDhwhtqjUw,PPUNG DADDY(뿡대디) - LEGO TECHNIC RC,1,0.988,0.986,1.0,0.991
UCKziRqbw2AvmAJ5wcYXRaMw,대성마이맥,1,0.99,0.984,1.0,0.991
UCeY7LD_o6Ttao_6s1YiAXdg,유요,1,0.991,0.983,1.0,0.991
UCqPbkJrjrsQb_RGlC_4HEgg,TheKidLAROIVEVO,1,0.987,0.987,1.0,0.991
UCDdvY2ntkRKaul_OQT89jAQ,Violinist Jenny Yun,1,0.99,0.984,1.0,0.991
UCbFbzOHmp04AS2ZkFSpQ4Og,일단이나연 NAYEON,1,0.992,0.982,1.0,0.991
UCCN8qgy5DmUGSPeWgCz_Q8g,전태풍 Taepoong Chon,1,0.99,0.984,1.0,0.991
UC04-afbdz7t183esR6cq2HA,동물농장 아저씨 이찬종x한재웅의 재끼찬,1,0.99,0.984,1.0,0.991
UCDYdwDXhbVZXkdV6kZn-0IQ,심킹 (ABYSSKIMG),1,0.999,0.974,1.0,0.991
UC560CFl_H6B2eN-dQ2ZRB_w,DDToon,1,0.993,0.981,1.0,0.991
UCKmLQtR0YfTE6-gXFpR077A,키즈퐁당,1,1.0,0.974,1.0,0.991
UCw0ZKmxFBc9donV317twWeA,ENA DRAMA,1,0.997,0.977,1.0,0.991
UCa2MXjBtWn91WPHWRBCLI6Q,Teaser Universe,1,0.991,0.982,1.0,0.991
UCma37fJBlF718VRgGlx4yGA,theMEGASTUDY,1,0.988,0.986,1.0,0.991
UCtkO3Stab5a1ujE1dObRKrQ,진짜하늬 Real Hanie,1,0.989,0.985,1.0,0.991
UCsR0iZ-uQvN7g64RF2bYr6g,밍찌채널,1,0.994,0.979,1.0,0.991
UClfR70cO8tFZHNCbBZsMw0Q,서울리안 SEOULiAN,1,0.992,0.981,1.0,0.991
UCOg8XvvmbEOMakXyWpHUGyQ,MeowMi Family Show－인기동요,1,1.0,0.973,1.0,0.991
UCEn6ZBBE0j5mY-YtQRC1BFg,엄마의집밥,1,0.995,0.978,1.0,0.991
UCQOxUtjZJAQpxCIqBgfoCRA,셀코TV / 잘 먹고 잘 사는 방법,1,0.998,0.975,1.0,0.991
UCoao5nXSM-Q66cfyG0e6_Og,강정호_King Kang,1,0.991,0.982,1.0,0.991
UCW_tF4yP3wx4yIAptrZk5DQ,아빠랑놀자,1,0.995,0.978,1.0,0.991
UCNh_yWrspnQbZDZijQFyjbw,집 나온부식 Real-minecraft Boosik,1,0.993,0.979,1.0,0.991
UCmVAoKoauj3nPIZ9hnC3yZQ,사실들흥미로운,1,0.998,0.975,1.0,0.991
UC6SSDAsu4E06brZG-QNSuLw,행가집,1,0.994,0.978,1.0,0.991
UCINRJxfiq8pXfQm1EucWFfw,하승진 HASEUNGJIN,1,0.998,0.975,1.0,0.991
UCQmu3URPR1PXJUZPQTD4QZQ,희극인즈,1,0.998,0.975,1.0,0.991
UCOvg8ZDPeeqbEfKmcMbsnOw,Olive,1,0.985,0.987,1.0,0.991
UCdnhRZ96FihaM7rPMJ1GHPQ,Honey Kids TV,1,0.985,0.988,1.0,0.991
UCBZNwAt2n1QPQHAvPTvD6tw,모스트콘텐츠 MOSTCONTENTS,1,0.992,0.98,1.0,0.991
UC-6DLwseTZG-l4JprVV2MIQ,유튜브신쌤,1,0.992,0.98,1.0,0.991
UCpXMHgjrpnynDSV5mXpqImw,San Francisco Giants,1,0.992,0.98,1.0,0.991
UCUfqoN5sUGAVXcmEe3CHKEQ,조제알통,1,0.988,0.983,1.0,0.991
UCUcIUXAGcXpnu8gH1HKL6Tw,신별 ShinByul,1,1.0,0.972,1.0,0.991
UCVbAEP8L2wR5dYvcWShwCsw,우감독 [Director Woo],1,0.987,0.984,1.0,0.99
UCeOMXtIby2Q7zEshYudsnRw,시연은애교용,1,0.987,0.985,1.0,0.99
UC0_cMG9byuhVWclt49eIfbQ,chang yong kang,1,0.996,0.975,1.0,0.99
UCB9etEztDELjmiVu8kP5R-g,빌리온에어 Billyonaire,1,0.992,0.98,1.0,0.99
UCRLM0MWS7m8vXzQ_5z2e7fA,히스토리,1,0.985,0.986,1.0,0.99
UCUEX0L7GHPs95m8S7G6kWVA,게렌의 자유채널,1,0.993,0.978,1.0,0.99
UCzlnXVYyIG38fUrMBGOpc3w,찌훈,1,0.991,0.98,1.0,0.99
UCO-7CJCtOqw1yqh3y8owGfg,헤이즐 Heizle,1,1.0,0.971,1.0,0.99
UCnXNukjRxXGD8aeZGRV-lYg,스포타임,1,0.99,0.981,1.0,0.99
UCz11CPccQ2AnizJrdp58Bog,보람씨야,1,0.985,0.986,1.0,0.99
UCU8H8oODmFTD2YqFvCCdQ6w,리드무비,1,0.99,0.981,1.0,0.99
UC5WN-znPsJK0BbA8aHxZHWQ,키움 DRX,1,0.988,0.983,1.0,0.99
UCNRnCc0hg3ZcKdOGXKKv5Ww,장윤철[쭉튜브],1,0.994,0.976,1.0,0.99
UCHgL0Bj_iAEOheN9v3wLA2g,맹수꽁이 BeastGGong,1,0.983,0.988,1.0,0.99
UCWk0Hx1LaFvmt9vnNeIt0jg,로플릭스,1,0.998,0.972,1.0,0.99
UC5tlHwbUnxart0QV_kFI7lA,오미연의 야매주부,1,0.992,0.978,1.0,0.99
UCA3bAoHG0C6hdnmv-pqhXLA,슈퍼액션스터디 - 슈퍼홈스쿨,1,0.995,0.976,1.0,0.99
UCvYnDMeL-PFZhfIz6oc_U-Q,디자인베이스,1,0.999,0.971,1.0,0.99
